,account_name,username,post_date,tweet,emojis,reply_count,retweet_count,like_count
1351,Perempuan dan Anak,@kpp_pa,2021-11-11T04:43:31.000Z,"Permendikbudristek tersebut dinilai tepat menerapkan aturan pencegahan sekaligus penanganan apabila terjadi kasus di lingkungan kampus sekaligus memberikan sanksi terhadap pelaku.

Menteri juga menegaskan korban kekerasan seksual harus mendapat perlindungan sebagaimana mestinya.
1
1",,1,0,1
1352,Perempuan dan Anak,@kpp_pa,2021-11-11T04:43:30.000Z,"Menteri Bintang menegaskan kampus sebagai lingkungan pendidikan tinggi sepatutnya menjadi tempat yang bersih dari segala tindak kekerasan seksual.
1
1",,1,0,1
1353,BijakBejekBajak,@Fido_id_,2021-11-11T04:42:19.000Z,"Replying to 
@vampire_jalu
 @nerorisme
 and 
@ferrykoto
Setau saya, permendikbud ini tidak terkait sanksi pidana.
Tetapi mengatur kegiatan di ruang pendidikan untuk mencegah terjadi ""kekerasan seksual"" oleh pihak pendidik, mahasiswa, dan tenaga kerja pendidikan kampus.
Sanksi yg berlaku administratif saja (pemecatan, DO, dll.)
1
1",,1,1,0
1354,🅼🆄🆂🆃 🅴🅴 🅻🅶🅸,@MustBee17,2021-11-11T04:42:04.000Z,"Replying to 
@YuliEndah3
 @YaqutCQoumas
 and 4 others
Betul, oleh sebab itu kita harus #DukungPermendikbud30 ademi mewujudkan Kampus Merdeka dari Kekerasan Seksual
1
1
1",,1,1,1
1355,Rulie Maulana,@ruliemaulana,2021-11-11T04:40:55.000Z,"Replying to 
@msyariflubis
Ngga sih. Gw concern aturan yang ga jelas bisa jadi alat kementerian untuk menekan otoritas kampus yang sebelumnya dilindungi UU. Aturan ga jelas juga malah bisa melindungi petinggi kampus yang melakukan kekerasan seksual. Perlindungan korban pun ada yang ga mungkin dilaksanakan.
1
3",,1,0,3
1356,Andracadabra,@Andracadabra1,2021-11-11T04:39:59.000Z,"PERMENDIKBUD NO 30/2021 Terbit Untuk MENCEGAH Tindak Kekerasan SEKSUAL Beserta Penanganannya Di Lingkungan Perguruan Tinggi . 

Jadi, JANGAN DITAFSIRKAN Di Luar Dari TUJUANNYA Melindungi & Menangani Kekerasan Seksual Di Lingkungan Kampus.. Paham Ya  

#DukungPermendikbud30
10
13
20",,10,13,20
1357,Dinda Indrianti,@dinda_indrianti,2021-11-11T04:37:58.000Z,Aturan permendikbud ini buat lingkungan kampus kok. Judulnya aja. Pencegahan dan Penanganan Kekerasan Seksual di Lingkungan Perguruan Tinggi. Jadi bukan buat tk-sma.,,0,0,0
1358,Uniform& Promotional Products,@WAHYU_UNIFORM,2021-11-11T04:37:55.000Z,"Replying to 
@rickproject
 @f_azida
 and 
@TsamaraDKI
Intinya saya konsen agar dekadensi moral terkait perzinahan, kekerasan seksual bs dipagari & dicegah, dlm bahasan ini di lingkungan kampus

Kampus standard intelektualitas, moral, dan etika
hrs dijaga marwahnya
Jgn sampai benih2 pemikiran ""boleh asal tdk ada yg dirugikan"" meluas
1",,1,0,0
1359,kondedotco,@konde_co,2021-11-11T04:37:19.000Z,"10 hal penting kenapa kamu harus dukung Permendikbud penanganan kekerasan seksual di kampus https://konde.co/2021/11/10-hal-penting-kenapa-kamu-harus-dukung-permendikbud-penanganan-kekerasan-seksual-di-kampus.html/…

#kekerasanseksual
konde.co
10 Hal Penting Kenapa Kamu harus Dukung Permendikbud Kekerasan Seksual di Kampus - Konde.co
10 Hal Penting Kenapa Kamu harus Dukung Permendikbud Penanganan Kekerasan Seksual di Kampus
1
1",,0,1,1
1360,anni (อันนิ),@wixxnni,2021-11-11T04:36:45.000Z,Temen-temen bantu drop hashtag dan like/retweet tweet HopeHelps diatas yaa yuk dukung permendikbud no 30 demi kampus yang aman dari predator seksual!,,0,0,0
1361,blithe,@svckzt,2021-11-11T04:26:33.000Z,"Modus Dosen Rayu Mahasiswi - Ringkus Predator Seksual Kampus (Part 1) | ... https://youtu.be/EKt_jIEfWdI via 
@YouTube
 emosi gw denger cerita korban soal bejatny dosen
youtube.com
Modus Dosen Rayu Mahasiswi - Ringkus Predator Seksual Kampus (Part 1)...
Kasus kekerasan seksual di kampus ibarat fenomena gunung es. Dari relasi kuasa yang timpang, kurangnya dukungan, dan payung hukum yang belum komprehensif. Ma...",,0,0,0
1362,Poros Waktu®,@poroswaktu_,2021-11-11T04:23:52.000Z,"Esti menepis aturan yang dibuat Nadiem sebagai upaya pelegalan seks bebas. Menurut dia, Permendikbud-Ristek 30/2021 harus dilihat sebagai semangat mencegah maraknya kekerasan seksual di lingkungan kampus.

#DPRuntukNegeri
Terus mendengar aspirasi rakyat
5
21
22",,5,21,22
1363,𝓓𝓪𝓻𝓴𝓷𝓲𝓰𝓽𝓱,@meandmystar1,2021-11-11T04:20:35.000Z,"Replying to 
@satriono1978
Kalau itu menurutku bukan masuk dalam kasus pelecehan seksual, kalau perihal perzinahan dilingkungan kampus/ sekolah dibuatkan point/ permen tersendiri saja  sih (walaupun scr norma agama ya sdh jelas2 ga boleh)  agar tdk rancu perihal pengertian kekerasan seksual itu.
1",,1,0,0
1364,an,@esok__hari,2021-11-11T04:20:33.000Z,"Semlm abis nntn yt narasi yg ngundang pak nadiem juga, slh satunya bhas kekerasan seksual di kampus, disitu jg dibhas bakal ada peraturan yg menjembatani dosen dan mhsswa untuk melaporkan tindakan tsb. Buat hal yg lg rame ini, mungkin bisa d tonton dulu biar punya sudut pndg lain
1",,1,0,0
1365,VaL,@Dusapanlandu,2021-11-11T04:20:08.000Z,"Permendikbudristek 30/2021 Jadi Payung Hukum Cegah Kekerasan Seksual di Lingkungan Kampus

Dalam Permendikbudristek 30/2021 ini pendampingan, perlindungan, dan pemulihan korban jadi perhatian serius.

https://google.com/amp/s/m.kumparan.com/amp/kumparannews/taufik-basari-dukung-permendikbud-30-jadi-payung-hukum-cegah-kekerasan-seksual-1wtak6hD66t…

#DukungPermendikbud30
M O R
@GustiMberkahi
 · Nov 11
Permendikbudristek Nomor 30 Tahun 2021 untuk menanggapi keresahan mahasiswa, dosen, pimpinan perguruan tinggi, dan masyarakat tentang meningkatnya kasus kekerasan seksual di perguruan tinggi

#DukungPermendikbud30 yg dikeluarkan Permendikbudristek utk PENCEGAHAN bukan PELEGALAN
1
3",,0,1,3
1366,depokrayanews.com,@desfandri,2021-11-11T04:17:14.000Z,Nadiem Makarim: 77 Persen Dosen Akui Ada Kekerasan Seksual di Kampus https://depokrayanews.com/nadiem-makarim-77-persen-dosen-akui-ada-kekerasan-seksual-di-kampus/…,,0,0,0
1367,About_ftp,@about_ftp,2021-11-11T04:15:38.000Z,"Replying to 
@about_ftp
 and 
@Ustadz_Ahong
Sama halnya permendikbud, penghapusan kekerasan seksual diboncengi dengan ancaman pada PT yg mendiskriminasi maksiat dan lgbt di lingkungan kampus",,0,0,0
1368,VaL,@Dusapanlandu,2021-11-11T04:13:53.000Z,"Kalo ada kata korban berarti memang perlu dong adanya permendikbud 30/2021 ini. Jelas permendikbud ini ada untuk mencegah kekerasan seksual di lingkungan kampus. Kalo sedini mungkin dicegaah berarti bisa meminimalisir ada ny korban 
kangÅbunk
@PupuhuSunda
 · Nov 11
Hai kamu, kamu yg membela Nadiem, 
Seandainya istri anda, anak anda yg jadi korban, anda ridho?

Mun aingmah, ah kumaha engke we...
1",,0,0,1
1369,zphnt,@zphnt,2021-11-11T04:13:10.000Z,"Ada kampus yg membuat aturan melarang kegiatan seksual dilakukan di kampus, ketika ditindak pelakunya melawan dengan: loh, kan kami konsen, peraturan kampus bertentangan dengan permendikbud! 

Hahahahahah
Yogi Natasukma
@SoundOfYogi
 · Nov 11
Gini loh Dan..

Kekerasan seksual itu ada korban yang mesti dilindungin.

Kebebasan seks itu bukan kejahatan dan gak ada korban.

Dua 'pihak' argumentasi tidak memiliki bobot yang sama

Argumentasi PKS dan Muhammadiyah itu sampah normatif yang gak signifikan sama sekali. twitter.com/hidahidaan/sta…",,0,0,0
1370,𝒴𝓊𝓁𝒾𝒶,@Yul_Har,2021-11-11T03:48:38.000Z,"Fokus pada Kekerasan Seksual nya.
Permendikbud Ristek no.30/2021 mestinya tidak ditafsirkan di luar tujuannya yaitu melindungi dan menangani kekerasan seksual di lingkungan kampus.

#DukungPermendikbud30
10
21
22",,10,21,22
1371,Ijo Bhejo 045,@Mr_Khepo,2021-11-11T03:48:33.000Z,"Anggota  Komisi X DPR RI, My Esti Wijayanti, dukung Peraturan Menteri Pendidikan, Kebudayaan, Riset dan Teknologi (Permendikbud-Ristek) no 30 Thn 2021 tentang Pencegahan & Penanganan Kekerasan Seksual (PPKS) di Lingkungan kampus . 
#DPRuntukNegeri 
Terus mendengar aspirasi rakyat
7
38
39",,7,38,39
1372,Huda S Drajad,@hudasyahdan,2021-11-11T03:45:58.000Z,"Ini masalah permendikbud kenapa repot banget si..
Coba di frasa awalnya ga ada masalah concent, jadi mutlak melarang segala aktivitas seksual di kampus, nanti tim sebelah pasti koar2 menolak permendikbud.
Pas kek gitu apakah mereka mau dibilang ga pro korban kekerasan seksual 
2",,0,0,2
1373,Tger Shark,@Penyuka_ombak,2021-11-11T03:43:50.000Z,"Esti Wijayanti menegaskan, aturan tersebut seharusnya di lihat sebagai langkah cepat agar kekerasan seksual yg kerap muncul di lingkungan kampus tidak terjadi terus menerus.

Esti menepis aturan yg di buat Nadiem Makarim ini sbg upaya pelegalan seks bebas.

#DPRuntukNegeri
4
42
48",,4,42,48
1374,M. Hadyan Rachman,@HadyanRchmn,2021-11-11T03:41:54.000Z,"gua revisi:

""Masa gara2 menandatangani #PermendikbudristekNo30, lgs disebut pro zina, pro freesex dll. Padhal yg membuat peraturan tsb adalah orang2 yang peduli terhadap kekerasan seksual dilingkungan kampus, cek aj sendiri...""
Hilmi Firdausi
@Hilmi28
 · Nov 11
Masa gara2 menyuarakan #CabutPermendikbudristekNo30, lsg disebut ust cabul, pro kekerasan seksual dll. Pdhal yg menyuarakan adlh org2 sholih & alim,sdg mrk yg mendukung, cek aj sendiri. Demi Allah, yg kami lakukan ini utk menjaga moral anak bangsa dgn tdk mengabaikan norma agama.",,0,0,0
1375,CNN Indonesia,@CNNIndonesia,2021-11-11T03:41:10.000Z,"Permendikbud mencegah dan menangani kekerasan seksual di lingkungan kampus menjadi polemik, karena ada pihak yang menganggap jadi ajang legalisasi seks bebas.

Apa saja poin dalam aturan ini yang menjadi perdebatan? https://bit.ly/3F6oKPa #CNNIndonesia
7
47
78",,7,47,78
1376,CNN Indonesia,@CNNIndonesia,2021-11-11T03:40:53.000Z,"Survei Nadiem: 77 Persen Dosen Akui Ada Kekerasan Seksual di Kampus
cnnindonesia.com
Survei Nadiem: 77 Persen Dosen Akui Ada Kekerasan Seksual di Kampus
Dari 77 persen dosen tersebut, 63 persen diantaranya diklaim memilih untuk tidak melaporkan tindak kekerasan seksual yang diketahui.
23
113
260",,23,113,260
1377,BiLLY KHAERUDIN,@BiLLYKHAERUDIN,2021-11-11T03:39:28.000Z,"Ndan, tolong artikel Prof Sulis yg dishare pake tautan ini yes..

Predator Seksual di Kampus
https://kompas.id/baca/opini/2021/11/11/predator-seksual-di-kampus/… 
 
Download aplikasi Kompasid untuk mendapatkan berbagai berita mendalam dan terpercaya

Android: https://bit.ly/hkompas
iOS: https://apple.co/3rvZXy9
Bhagavad Sambadha
@fullmoonfolks
 · Nov 11
Opini prof Sulis di kompas hari ini
2
14
23",,2,14,23
1378,Balak 3,@Balak_tiga,2021-11-11T03:22:17.000Z,"Permendikbud no 30 thn 2021 dibuat utk menghindari dan meminimalisir kekerasan seksual di kampus"" Perguruan Tinggi yg sdh sangat meresahkan masyarakat. 
Menteri Agama sangat mendukung Permendikbud ini

#DukungPermendikbud30
12
17
27",,12,17,27
1379,Maryam,@Maryamsoloe,2021-11-11T03:22:17.000Z,"#DukungPermendikbud30 agar kampus merdeka dari kekerasan seksual, merdeka belajar dan PT secara yuridis bisa melakukan langkah-langkah legal terhadap pelaku kekerasan seksual, bukan melegalkan perzinahan yang diasumsikan oleh pihak-pihak yang gagal faham.
5
7
9",,5,7,9
1380,Akbar,@BroAkbar27,2021-11-11T03:20:33.000Z,"Replying to 
@thelightbuzz
Hentikan kekerasan seksual yg masih marak terjadi di lingkungan kampus. 
#DukungPermendikbud30
1
1",,0,1,1
1381,Dina Rezky,@dinareezky,2021-11-11T03:16:31.000Z,"Mending nonton ini sm baca isinya dulu sblm koar2 melegalkan zina, etc. Konteksnya aja udh beda. Permendikbud 30/2021 ini buat mencegah, melindungi korban, ngatur penanganan kekerasan seksual yg selama ini gak jelas & selalu dilindungi petinggi kampus.
youtube.com
Susahnya Jadi Perempuan | Catatan Najwa
Bener gak jadi perempuan itu susah?Susahnya jadi perempuan bukan hanya masalahnya perempuan saja. Hal ini harus dibicarakan dengan laki-laki yang kadang jadi...
1",,0,1,0
1382,Raya©Andi,@WajahPribumiii,2021-11-11T03:15:42.000Z,"Permendikbud-Ristek in menuai pro&kontra krn dituding melegalkan zina. Esti menegaskn, aturan tsb seharusny dilihat sbg lngkh cpat agr kekerasan seksual yg sering muncul dlingkungan kampus tidak trjd trs menerus&bs dicegah lbh dini.
#DPRuntukNegeri
Terus Mendengar Aspirasi Rakyat
9
22
25",,9,22,25
1383,Puti Andam Dewi,@putiandamdewi16,2021-11-11T03:15:11.000Z,"Permendikbudristek ini perlu disosialisasikan lebih luas kepada publik sebagai Merdeka Belajar Episode Keempat Belas: Kampus Merdeka dari Kekerasan Seksual.
#DukungPermendikbud30
1
8
14",,1,8,14
1384,jonathan surbakti,@jonathansurbak1,2021-11-11T03:15:06.000Z,"DPR akan Panggil Nadiem terkait Permendikbud Pencegahan Kekerasan Seksual di Kampus
The following media includes potentially sensitive content. Change settings
View",,0,0,0
1385,Ario Bayu,@uyaboira,2021-11-11T03:14:54.000Z,"Wujud proteksinya sdh nyata. Upaya pencegahan terjadinya pelecehan dan kekerasan seksual di lingkungan kampus.

Artinya sepupu-sepupu gue ini sedikit lega, anak-anaknya bakal di/terlindungi dari ulah-ulah predator seks/pelaku manipulasi/pelaku seksis/dsb yg berkeliaran di kampus.",,0,0,0
1386,Agung puspadewi,@PGekyun,2021-11-11T03:13:42.000Z,"Permendikbudristek 30 cegah kekerasan seksual di kampus 
#DukungPermendikbud30
Swandi
@Swandi82172890
 · Nov 11
Permen yang mengatur tentang Pencegahan dan Penanganan Kekerasan Seksual (PPKS) di Lingkungan Perguruan Tinggi ini dinilai menjadi bentuk dari pencegahan kekerasan seksual di lingkungan kampus. Mari kita dukung upaya Kemenristekdikti...saat ini...

#DukungPermendikbud30",,0,0,0
1387,Gus Terbakar V2.0,@TTermada,2021-11-11T02:47:06.000Z,"Replying to 
@Bagus_DG97
 and 
@evylagi
Si yg paling paham konteks ini lupa apa gak bisa ngeliat grand picture nya yak 

Aturan pelecehan seksual juga sudah ada UU nya sendiri lho, gak tau?

Ya kalo pake persetujuan namanya zina, disitu polemik nya, knapa zina dilingkungan kampus nya gak dibahas 
1",,1,0,0
1388,Gesti,@GestiApr,2021-11-11T02:43:19.000Z,"Aku mendukung perlindungan korban kekerasan seksual. Aku mendukung kampus merdeka dr kekerasan seksual. Aku mendukung permendikbud risktek no.30 2021. #bersamaberjuangmelawanks #kampusmerdekaks
1
2",,1,0,2
1389,MrFrost podcast,@FriendlyFrost,2021-11-11T02:40:24.000Z,Aturan soal soal kekerasan seksual di kampus lewat Permendikbud 30/2021 padahal mengatur dengan amat ketat tapi malah milih dibiarkan sebebas-bebasnya.,,0,0,0
1390,𝙍𝙐𝙃𝙄,@Ruhi_Ruhi17,2021-11-11T02:35:57.000Z,"Permendikbud 30 utk melindungi mahasiswa/i dari kekerasan seksual di kampus, tapi bukan (bukan AYAM KAMPUS lo ya..)
Klo ada yg bilang melegalkan, dimananya yg melegalkan?
Sy rasa ini bentuk perhatian pemerintah pd dunia pendidikan terutama pd mahasiswa/i.
#DukungPermendikbud30
13
18
38",,13,18,38
1391,MrFrost podcast,@FriendlyFrost,2021-11-11T02:27:13.000Z,"Satgas soal pencegahan pelecehan seksual juga perlu dibikin. Ini membuat institusi kampus jadi diawasi oleh pihak lain agar mereka nggak ngelindungi sex offender.

Ini juga poin yg ditentang katanya dosen dkk udah cukup. Kalau udah cukup, ya ga ada itu skandal2 kampus ga kelar2.
2
3",,2,0,3
1392,MrFrost podcast,@FriendlyFrost,2021-11-11T02:24:18.000Z,"Gue ga faham kenapa dibelokin jadi pelegalan seks bebas. Padahal ga disebutin sama sekali dan kejauhan kalau mikir ke sana. Peraturan baru soal pelecehan seksual di kampus sini justru makin menjauhkan orang2 dari perbuatan2 menjurus ke seks yg meresahkan.
2
7
8",,2,7,8
1393,Keadilan utk korban KS,@adekumala,2021-11-11T02:23:59.000Z,"Replying to 
@tunggalp
Muhammadiyah perlu lebih mendengarkan ulama-ulama perempuannya, seperti Prof Alimatul Qibtiyah yg sangat paham ttg isu ini & mendukung kampus bebas dari kekerasan seksual.
1
1
21",,1,1,21
1394,Ken Hans,@kenhans03,2021-11-11T02:18:53.000Z,"Permen yang mengatur tentang Pencegahan dan Penanganan Kekerasan Seksual (PPKS) di Lingkungan Perguruan Tinggi ini dinilai menjadi bentuk dari pencegahan kekerasan seksual di lingkungan kampus. 

#DukungPermendikbud30
3
12
22",,3,12,22
1395,Teleskop,@TeleskopID,2021-11-11T02:12:40.000Z,"Seharusnya hal itu bisa mengilhami jalan tengah soal polemik zina di #PermenPPKS : Pemerintah mengeluarkan peraturan anti-kekerasan seksual (hukum publik), lalu pelarangan zina di lingkungan kampus aturannya dikeluarkan oleh kampus masing-masing (hukum privat).

Begini aja sih.
1
1
6",,1,1,6
1396,Hello,@_manalisa_,2021-11-11T02:11:39.000Z,"Apakah kata 'penanganan' menjadi 'doa' terjadinya kekerasan seksual? TIDAK. Penanganan dimaksudkan untuk memberikan jaminan ruang aman dan nyaman bagi mahasiswa/i di kampus. Peraturan ini menjadi respon terhadap kasus yang sudah terjadi (namun belum ada regulasi yang melindungi).
1",,1,0,0
1397,rafika bayu,@RafikaBayu,2021-11-11T01:56:40.000Z,"Jauhkan dunia pendidikan dr kekerasan seksual! Kemendikbud keluarkan Permendikbud No 30 Th. 2021. Permendikbud ini sbg edisi Kampus Merdeka periode ke 14: Kampus Merdeka dari kekerasan seksual. Menag Yaqut Kholil berikan dukungan.

#DukungPermendikbud30
13
22
31",,13,22,31
1398,Dede Budhyarto,@kangdede78,2021-11-11T01:55:20.000Z,"@PKSejahtera
 MENOLAK Permendikbudristek no 30 tahun 2021 tentang Pencegahan & Penanganan Kekerasan Seksual di Wilayah Kampus, WHY?

Ini 
@MardaniAliSera
 @hnurwahid
 @refrizalskb
 ??
Pakar INTELek and 9 others
7
16
21",,7,16,21
1399,Babu Corp.,@sriinganta08,2021-11-11T01:54:53.000Z,"Replying to 
@Hilmi28
Yang sering terjadi di area kampus adalah ""seks"" secara paksa yang mana disini maksudnya pelecehan seksual pak.
Beda banget sih ""seks bebas"" sama "" pelecehan seksual""",,0,0,0
1400,Mohamat Mutajir,@mutajir_mohamat,2021-11-11T01:53:40.000Z,"Replying to 
@amnestyindo
Sudah ada UU pelecehan seksual di Indonesia, gak perlu lagi UU anti kekerasan seksual..

UU pelecehan seksual berlaku global tidak hanya di kampus. Kampus butuh UU biaya kuliah gratis, klo lu udah bosen jadi dosen, lu lecehin aja semua murid2 lu..biar dibantai oleh ortu murid.
1",,0,0,1
1401,senjurama,@Airtoair4234,2021-11-11T01:52:05.000Z,"sudah sesuai. Melihat beberapa kasus pelecehan seksual di beberapa kampus yg akhir2 ini mencuat, seharusnya peraturan itu bisa jadi senjata untuk para masyarakat di lingkungan pendidikan yg menjadi korban. Lantas hal apa yg sedang di perjuangkan kelompok kalian? Perzinahan?",,0,0,0
1402,Andri Indra Wardhana,@andrisuperior,2021-11-11T01:47:26.000Z,"Pelaku pelecehan seksual baik itu dosen maupun tenaga pendidik di kampus/sekolah saya yakin waktu jaman kuliah/sekolahnya cupu gak pernah mendapatkan sentuhan seksual dari lawan jenis.
Skrg dia sdh merasa punya kuasa jd bisa melampiaskan hasrat masalalu nya.
2",,2,0,0
1403,Mohamat Mutajir,@mutajir_mohamat,2021-11-11T01:46:45.000Z,"Replying to 
@Hilmi28
Mana ada kekerasan seksual di kampus?..
Kecuali emang lu awalnya sudah terbiasa bebas coli tanpa hubungan pernikahan.. 

Kekerasan seksual terjadi kebanyakan di dalam rumah tangga, bkn kampus. 
Justru yang dibutuhkan kampus itu UU kuliah gratis bkn UU bebas berzinah.",,0,0,0
1404,ckmy,@pitalycz,2021-11-11T01:45:22.000Z,"Honestly miris bgt ketika ngelihat ada harapan baru ada kepastian untuk payung hukum kasus kekerasan seksual di kampus ada aja yg ngehalangi, bukannya fokus kepada mendukung korban dan segala mekanismenya tapi teralihkan sama pandangan lain yg we all know zina itu di
1",,1,0,0
1405,Zaimul Asroor,@Zaimul_asroor,2021-11-11T01:42:54.000Z,"Yg masih anti terhadap Permendikbud no 30, 2021, silahkan baca tulisan ini. Tujuan peraturan ini satu, agar g ada kekerasan seksual di kampus yg--diam tapi pasti--udah menciderai kampus yg katanya tempat untuk mendidik penerus bangsa. Tidak perlu jauh2 nyenggol soal sex bebas,
@johanadhi
 · Nov 11
Predator Seksual di Kampus @nadiemmakarim @muhadjir_ef @okkymadasari @tunggalp @lyndaibrahim @AlissaWahid @mantriss @newsplatter
1",,1,0,0
1406,ꦩꦸꦂꦠꦝ,@MurtadhaOne1,2021-11-11T01:40:51.000Z,"Penjahat Kelamin Sange'an (PKS) mendukung kekerasan seksual di kampus
Mohamad Guntur Romli
@GunRomli
 · Nov 10
Sindir Mardani, Guntur Romli: Cuma Penjahat Kelamin yang Menolak Permendikbudristek PPKS
 https://makassar.terkini.id/sindir-mardani-guntur-romli-cuma-penjahat-kelamin-yang-menolak-permendikbudristek-ppks/?utm_source=MobileSite&utm_medium=whatsapp&utm_campaign=share…
2
8
14",,2,8,14
